ID,formula,gen_formula,space_group,segments,flat_segments,flatness_score,discovery,binary_flatness,horz_flat_seg,exfoliation_eg,decomp_eng,band_gap,point_group,crystal,A,B,C,D,E,F,radio,f_orb,sg_sto_group,percentage_flat,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,has_dos_fingerprint
2dm-3702,BiPO4,ABC4,14,4,4,0.95219,top-down,1,3,0.0,0.84106,2.0499,2/m,monoclinic,Bi,O,P,0,0.0,0.0,non-radioactive,no-f-in-valence,994.0,90.0,0.0,0.0,1.0,3.0,2.0,5.0,4.0,2.0,3.0,1.0,5.0,6.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,3.0,4.0,2.0,1.0,1.0,6.0,5.0,6.0,0.0,177.62789999999998,312.85880000000003,300.9132,0.0,0.0,0.0,0.0,0.0,135.1153,232.44310000000002,160.18670000000003,136.0734,472.93120000000005,228.2344,186.9198,415.50429999999994,318.90909999999997,85.436,135.9498,351.513,314.0623000000001,158.4399,378.8461000000001,144.87810000000002,31.941699999999997,473.223,318.4832,320.5908,450.4078,662.4589,565.3711999999999,288.93609999999995,225.65300000000002,197.1794,209.32070000000002,236.18979999999996,237.11949999999996,228.65979999999996,279.8316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.7446,210.8578,42.374199999999995,140.04919999999998,128.15019999999998,226.96149999999997,320.29910000000007,193.2773,258.0127,316.56329999999997,312.7473,117.3156,319.7651,97.2703,297.2931,46.288700000000006,67.5227,120.2514,180.02339999999998,235.80660000000003,374.11,483.93690000000004,498.956,634.5034999999999,606.8240000000001,544.8751000000001,190.49900000000002,15.284300000000002,0.0,0.0,0.0,True
2dm-3703,KPSe6,ABC6,29,4,4,0.98946,top-down,1,3,0.098614,0.016081,1.9942,mm2,orthorhombic,K,P,Se,0,0.0,0.0,non-radioactive,no-f-in-valence,1053.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,3.0,6.0,1.0,1.0,5.0,6.0,10.0,10.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,3.0,5.0,4.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,415.89480000000003,376.8109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.6555000000001,1088.3064000000002,182.46370000000002,620.4911,228.8187,569.5975999999999,346.92590000000007,328.79319999999996,588.3987,262.71369999999996,5.3244,39.1162,150.9185,388.34459999999996,212.0713,714.5987,603.5797000000001,619.6815,453.00460000000004,664.8449,1247.4743999999998,924.8418999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.56139999999999,818.7096999999999,663.4461,560.1684999999999,746.9339,222.5061,100.40729999999999,532.8436999999999,151.4935,38.609300000000005,509.26750000000004,516.8077999999999,448.33599999999996,146.0065,258.2288,448.6642999999999,303.41980000000007,503.6935000000001,590.6037,807.8976,200.89659999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2dm-3704,Hg2P2S7,A2B2C7,5,5,5,0.89761,top-down,1,3,0.084226,0.0061966,2.1689,2,monoclinic,Hg,P,S,0,0.0,0.0,non-radioactive,no-f-in-valence,58.0,100.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,17.061799999999998,134.1651,39.5321,13.299300000000002,55.4016,133.96869999999998,0.0,0.0,0.0,0.0,86.30859999999998,371.3061000000001,373.569,720.7390999999999,485.3763,0.0,53.71400000000001,108.17460000000001,116.47259999999999,263.7313,277.1703,137.83159999999998,175.4339,89.46520000000001,0.0,133.0787,81.2753,170.76869999999997,0.0,28.4709,156.21110000000002,201.14829999999998,207.74050000000003,191.45180000000002,130.0716,193.27759999999998,347.36850000000004,280.19849999999997,274.94419999999997,151.3769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.168300000000002,177.94819999999999,214.6509,20.483099999999997,225.6288,155.3361,55.38369999999999,70.176,66.0057,261.6996,146.7216,173.60770000000002,157.84210000000002,68.2573,67.9787,217.0209,248.64180000000002,175.94729999999998,134.44260000000003,151.9032,192.58119999999997,213.9104,277.09599999999995,247.46120000000002,273.1374,241.17050000000003,113.54480000000001,35.716499999999996,1.5253999999999999,0.0,0.0,True
2dm-3712,UBrN,ABC,129,3,3,0.92963,top-down,1,3,0.053333,0.0,0.0,4/mmm,tetragonal,Br,N,U,0,0.0,0.0,radioactive,f-in-valence,819.0,22.5,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,7.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5233,6.475199999999999,35.3667,66.8548,34.536899999999996,13.722000000000001,41.8529,177.6566,95.0203,86.02390000000001,97.2154,108.98539999999998,71.0589,106.02969999999998,114.94270000000002,30.848100000000002,36.8082,60.7602,9.4198,0.0,0.0,0.0,0.0,0.0,0.0,0.3357,17.185699999999997,180.9775,213.28590000000003,215.75030000000004,253.8614,146.4163,132.9313,67.55199999999999,100.0308,62.825199999999995,4.2896,1.8195000000000001,4.552900000000001,38.3876,55.0899,35.507200000000005,46.94,27.868399999999998,18.520500000000002,61.2355,98.9096,75.279,48.57899999999999,39.959199999999996,23.7129,13.658199999999997,8.0144,1.0665999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2dm-3713,K4Br2O,AB2C4,123,3,3,0.95456,top-down,1,3,0.98028,0.84571,0.0,4/mmm,tetragonal,Br,K,O,0,0.0,0.0,non-radioactive,no-f-in-valence,513.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.43670000000001,133.679,81.05809999999998,22.4581,0.0,6.346299999999999,30.407700000000002,315.2753000000001,247.11010000000002,26.4277,22.526500000000002,16.3935,10.266399999999999,6.3887,21.876099999999997,39.8417,55.934500000000014,22.0929,44.0108,25.028599999999997,36.7109,37.62450000000001,79.47110000000002,41.1699,67.7353,92.7638,29.7054,17.234399999999997,95.2026,111.02159999999999,87.67689999999999,95.3815,146.54940000000002,42.4784,25.3593,130.65359999999998,96.92269999999999,48.953700000000005,1.5200999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2dm-3715,TlPbI3,ABC3,51,4,4,0.92724,top-down,1,4,0.16124,0.062542,2.0066,mmm,orthorhombic,I,Pb,Tl,0,0.0,0.0,non-radioactive,no-f-in-valence,954.0,55.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0938,98.70469999999999,189.0209,102.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.5061,260.7165,0.0,0.0,0.0,0.0,0.0,0.2352,41.14979999999999,65.04490000000001,139.38400000000001,218.06240000000003,190.77609999999999,163.0743,256.34950000000003,318.77740000000006,319.5766,535.7332000000001,434.53619999999995,463.3011,258.12390000000005,174.24229999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.419,48.9821,66.1868,136.5665,194.13850000000002,176.91420000000002,241.7342,267.3845,257.6609,157.99640000000002,413.0578,208.54189999999997,110.85549999999999,70.18350000000001,64.80210000000001,116.2612,193.7595,355.11689999999993,311.2435000000001,385.64019999999994,393.98750000000007,323.0667,153.69400000000002,119.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2dm-3718,MoNCl3,ABC3,2,4,4,0.98613,top-down,1,3,0.054036,0.0,1.61,-1,triclinic,Cl,Mo,N,0,0.0,0.0,non-radioactive,no-f-in-valence,930.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,6.0,4.0,7.0,3.0,5.0,8.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,5.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.5849,203.1103,242.55390000000003,277.11289999999997,273.5238,625.9381999999999,741.4842,400.6675,209.9298,348.9456,567.8744,480.40329999999994,543.9458,463.8102999999999,276.68420000000003,392.2009999999999,546.4631999999999,630.9304000000001,796.7482,757.9878000000001,487.3083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.3804000000001,0.0,0.0,197.76419999999996,0.0,0.0,107.9486,105.4702,370.63239999999996,416.82329999999996,229.90789999999998,378.64730000000003,184.1807,397.35839999999996,0.0,0.0,0.0,194.2518,0.0,0.0,206.24239999999998,113.56599999999999,94.55610000000001,164.7517,177.80989999999997,146.86630000000002,165.1066,253.83929999999998,279.89040000000006,327.2944,347.9176,432.5263,488.48240000000004,True
2dm-3720,InTeBr,ABC,14,4,4,0.87989,top-down,1,3,0.093323,0.0,2.1671,2/m,monoclinic,Br,In,Te,0,0.0,0.0,non-radioactive,no-f-in-valence,806.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.17370000000003,269.1946,108.5327,226.8,56.005900000000004,0.0,0.0,0.0,0.0,2.1292,194.32790000000003,354.6073,307.10190000000006,213.36250000000004,175.2352,339.8447,561.4856000000001,448.43829999999997,398.5248,377.87350000000004,406.5254,252.9862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.776400000000002,149.88449999999997,290.45120000000003,243.389,72.625,0.0,0.0,0.0,2.2177000000000002,175.692,273.21659999999997,206.2827,152.9519,362.78310000000005,285.27799999999996,137.6591,275.3793,153.69029999999998,198.40479999999997,327.2354,292.62269999999995,247.8569,376.8498,412.5823000000001,378.58109999999994,415.02360000000004,97.3556,0.0,0.0,0.0,0.0,True
2dm-3721,Cd(IO3)2,AB2C6,4,4,4,0.97545,top-down,1,3,0.11245,0.045284,3.456,2,monoclinic,Cd,I,O,0,0.0,0.0,non-radioactive,no-f-in-valence,557.0,100.0,0.0,0.0,0.0,3.0,7.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.7748,541.9159,897.686,57.3636,126.77109999999999,382.5831,287.1653,231.33950000000002,472.9387,170.4984,288.4843,178.6989,121.4024,102.1612,58.60320000000001,239.5643,102.1019,13.640499999999998,227.35450000000003,148.04450000000003,396.6150999999999,207.65019999999998,470.1873,653.7456999999999,593.2832,546.9734,428.54,750.4521000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.76599999999999,180.44239999999996,270.10540000000003,223.49739999999997,139.81459999999998,219.162,173.9856,109.977,271.6163,328.7013,120.0787,168.27009999999999,161.1504,159.0467,298.4957,173.8817,130.6733,121.87299999999999,146.74630000000002,134.9802,207.2407,161.45940000000002,208.3547,221.58839999999998,318.74799999999993,True
2dm-3722,Si(PbSe2)2,AB2C4,14,4,4,0.95448,top-down,1,3,0.0,0.036892,1.6298,2/m,monoclinic,Pb,Se,Si,0,0.0,0.0,non-radioactive,no-f-in-valence,497.0,100.0,2.0,6.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,6.0,2.0,4.0,6.0,6.0,7.0,9.0,0.0,0.0,0.0,1.0,2.0,9.0,3.0,6.0,4.0,7.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1712,446.38450000000006,656.905,407.00289999999995,0.0,0.0,63.28490000000001,334.1859,441.8795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9973,232.46430000000004,232.74679999999998,455.5525,607.0421,456.2380999999999,302.6745,56.326699999999995,383.864,371.5181,378.0362,634.4123000000001,707.2844999999999,591.741,745.4984999999999,743.1429999999999,510.37979999999993,676.4781000000002,598.3048999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9659,76.2717,224.24429999999998,361.91280000000006,483.7642000000001,448.0871,468.21649999999994,635.3550999999998,487.55969999999996,462.84579999999994,365.8125,361.2079,488.6633999999999,634.5779999999999,612.7861,473.7452,683.3281,821.1184,826.3875,692.4977999999999,496.0374,238.48559999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2dm-3725,Nb3Cl7,A3B7,53,4,4,0.99676,top-down,1,3,0.0,0.0,1.0564,mmm,orthorhombic,Cl,Nb,0,0,0.0,0.0,non-radioactive,no-f-in-valence,239.0,100.0,0.0,0.0,0.0,0.0,10.0,15.0,14.0,13.0,9.0,10.0,10.0,5.0,3.0,6.0,3.0,2.0,0.0,0.0,18.0,2.0,3.0,5.0,14.0,4.0,2.0,0.0,7.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.30010000000004,900.6631,1175.8499000000002,1260.5215999999998,1340.7973000000002,1525.7598000000003,1263.2433999999998,587.5023,1056.7943,1296.7219000000002,967.9716000000001,191.02800000000002,1383.7627,964.5374,1304.5624,614.9885999999999,320.69939999999997,574.6037,104.30969999999999,4.7034,823.2715,338.70369999999997,966.0265000000002,414.1972,0.0,0.0,430.97059999999993,0.0,0.0,0.0,0.0,413.72380000000004,2485.8427999999994,1207.2483000000002,398.28690000000006,0.0,298.44430000000006,250.33270000000002,186.6835,358.7492,1106.6181000000001,1050.8738,1300.1369,447.6599,277.45580000000007,0.0,4.5694,359.58160000000004,198.48270000000002,286.6664,398.5292,570.1567,601.7203999999998,708.7900999999999,879.3693000000001,838.2742999999999,328.7972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2dm-3741,NiBr2,AB2,164,3,3,0.70761,top-down,1,4,0.072304,0.0,0.5054,-3m,trigonal,Br,Ni,0,0,0.0,0.0,non-radioactive,no-f-in-valence,377.0,5.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7235,19.1236,27.939200000000003,32.265499999999996,64.8648,27.122600000000002,17.245799999999996,17.257699999999996,115.4783,73.3138,23.296400000000006,28.365499999999997,55.5174,31.566499999999998,22.8337,58.27500000000001,121.17139999999999,82.2107,63.44550000000001,0.0,0.0,29.3916,64.57889999999999,74.6433,27.657199999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6065,6.5327,11.6471,13.851500000000003,16.0462,30.1419,20.5376,12.2506,22.5673,38.751000000000005,35.327,31.276300000000003,32.803000000000004,36.542500000000004,36.9421,43.3098,65.24640000000001,37.1912,40.2904,52.218,53.66779999999999,57.98310000000001,43.71979999999999,True
2dm-3752,ZrP2(HO3)2,AB2C2D6,164,3,3,0.65604,top-down,1,4,0.048168,0.0,4.134,-3m,trigonal,H,O,P,Zr,0.0,0.0,non-radioactive,no-f-in-valence,443.0,100.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,7.4808,171.89520000000002,49.694500000000005,134.67950000000002,30.4753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0894,165.8246,190.6746,86.19050000000001,202.03510000000003,271.5363,25.223,0.0,0.0,0.0,0.0,15.7011,136.0118,151.016,125.0339,188.2319,140.7747,220.30360000000002,98.29730000000002,366.9194,382.9793,156.4679,6.1591,273.87139999999994,80.6987,41.666000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.685699999999999,160.8197,181.4122,164.41520000000003,74.80539999999999,0.0,0.0,0.0,52.8931,82.00489999999999,98.42609999999999,124.2869,113.24919999999999,192.95,324.88020000000006,191.4007,169.17589999999998,165.62349999999998,286.74550000000005,312.86039999999997,79.3538,9.1645,True
2dm-3753,TbCl3,AB3,59,4,4,0.7524,top-down,1,4,0.082299,0.0082279,3.869,mmm,orthorhombic,Cl,Tb,0,0,0.0,0.0,non-radioactive,f-in-valence,637.0,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.8533,190.757,131.86289999999997,159.4215,268.2033,165.4864,162.78260000000003,311.4594,240.0382,430.9991,301.01329999999996,261.2272,256.9935,301.8968,144.96329999999998,62.1328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0959,72.80550000000001,46.2953,40.86219999999999,68.7737,138.7276,231.03740000000002,240.96429999999995,146.7339,270.5802,216.4229,188.08810000000005,94.25520000000002,142.39230000000003,113.97890000000001,117.57230000000001,98.02079999999998,98.5127,73.6517,108.17090000000002,89.1903,71.1651,35.9318,True
2dm-3759,SrBrF,ABC,129,3,3,0.916,top-down,1,3,0.081221,0.0,5.4039,4/mmm,tetragonal,Br,F,Sr,0,0.0,0.0,non-radioactive,no-f-in-valence,819.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0022,206.3986,275.4336,218.0752,98.56529999999998,128.71890000000002,122.4664,0.0,0.0,0.0,69.47630000000001,203.56739999999996,118.6225,132.62120000000002,191.3275,463.7928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9577,15.011600000000001,27.0813,40.5024,89.7438,182.5811,139.1698,146.9158,145.37120000000002,152.0354,252.03830000000002,206.67140000000003,260.07230000000004,223.54659999999998,150.8045,132.6433,True
2dm-3760,InGaS3,ABC3,31,4,4,0.89438,top-down,1,3,0.047564,0.011041,2.0327,mm2,orthorhombic,Ga,In,S,0,0.0,0.0,non-radioactive,no-f-in-valence,952.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52909999999999,100.52229999999999,101.10239999999999,90.1833,134.1352,63.1396,94.27930000000002,31.558600000000006,26.1396,22.3503,74.01579999999998,142.77950000000004,70.2827,126.9903,141.21970000000002,151.28759999999997,146.91600000000003,200.4205,135.3272,188.32510000000002,151.8777,131.2954,291.41489999999993,183.9564,254.02009999999999,374.7575999999999,136.8572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.025899999999998,32.227000000000004,129.2423,87.76179999999998,64.6198,61.517399999999995,80.7031,96.78150000000001,136.3833,93.1599,6.8656,41.6504,88.5983,95.6582,103.39049999999999,142.68019999999999,235.4755,103.36319999999999,172.5367,228.85360000000003,199.8979,258.793,222.01959999999997,263.7465,202.758,169.9158,192.35989999999998,202.02280000000005,104.9416,85.21449999999999,62.48420000000001,True
2dm-3761,Eu(CdP)2,AB2C2,164,3,3,0.9966,top-down,1,3,0.0,0.086838,0.0,-3m,trigonal,Cd,Eu,P,0,0.0,0.0,non-radioactive,f-in-valence,416.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,6.0,2.0,1.0,1.0,3.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.892,50.5624,66.3827,7.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4595,16.712999999999997,34.6012,34.025400000000005,20.541500000000006,15.1709,13.3424,10.9277,19.981600000000004,22.634800000000002,15.253999999999998,36.9339,46.616899999999994,45.1804,46.585300000000004,54.755700000000004,88.38920000000002,53.125,11.759699999999999,6.016800000000001,1.5323,0.0,0.0,0.0,597.0092000000001,32.784200000000006,8.89,27.4516,55.8921,26.694300000000002,75.81370000000001,37.9325,32.2228,21.528000000000002,20.754099999999998,32.3868,43.1638,48.0965,33.73010000000001,67.83399999999999,66.3533,58.928,86.15339999999999,102.0434,77.33879999999999,77.814,66.7388,70.03809999999999,65.495,65.1776,69.7067,79.61880000000001,59.594300000000004,21.550200000000004,2.8606000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2dm-3765,Nb3SBr7,AB3C7,156,3,3,0.93592,top-down,1,3,0.087547,0.0,0.7879,3m,trigonal,Br,Nb,S,0,0.0,0.0,non-radioactive,no-f-in-valence,691.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,4.0,3.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5523,145.5352,230.81709999999995,181.84019999999998,331.94010000000003,320.02560000000005,405.9631,177.261,171.53220000000002,305.5351,311.96860000000004,192.18110000000001,492.158,270.25809999999996,295.971,318.6859,379.1175,51.343300000000006,109.90940000000002,129.01479999999998,0.0,0.0,206.82630000000003,3.4771,379.6697,0.0,0.0,0.0,182.94299999999998,0.0,0.0,133.5783,293.19649999999996,5.9807,124.7165,178.4698,140.60559999999998,132.965,352.4715,296.2491,331.4815,180.80759999999998,65.8356,1.3635,19.261899999999997,22.851800000000008,27.7971,51.10279999999999,80.73899999999999,118.3307,166.8148,272.4108,236.87869999999998,307.6440999999999,189.8111,103.85849999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2dm-3768,CrBr3,AB3,162,3,3,0.96656,top-down,1,3,0.079152,0.0,1.4036,-3m,trigonal,Br,Cr,0,0,0.0,0.0,non-radioactive,no-f-in-valence,652.0,85.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,5.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.936,79.64110000000001,37.9071,63.287600000000005,72.5968,249.84250000000003,130.5418,140.719,89.18920000000001,49.447900000000004,118.5221,89.39309999999998,105.68,63.17139999999999,128.8232,131.1469,118.49310000000003,89.55659999999999,77.66380000000001,94.5132,221.1339,202.5756,0.0,0.0,0.0,0.0,0.0,0.0,299.3953,107.9793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0777,8.535,10.427900000000001,16.9777,37.4544,93.2835,110.02140000000001,113.59570000000001,109.58970000000001,135.5468,125.5988,97.47650000000003,140.44070000000002,148.1282,167.8169,119.15190000000001,84.47980000000001,34.7572,True
2dm-3770,Xe(OF)2,AB2C2,38,5,5,0.83779,top-down,1,3,0.0,0.54396,1.995,mm2,orthorhombic,F,O,Xe,0,0.0,0.0,non-radioactive,no-f-in-valence,407.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8728,56.4898,64.7568,184.62870000000004,26.7833,24.243500000000004,22.733199999999997,23.922800000000006,23.754400000000004,25.757600000000004,30.748200000000004,54.500099999999996,16.8963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.563,74.37419999999999,231.5467,217.652,140.027,216.05540000000002,83.4537,119.7462,284.2004,297.5476,56.043299999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0896,9.2073,21.862499999999997,28.6257,38.8864,29.432700000000004,58.255099999999985,114.83589999999998,90.6302,35.1712,29.558300000000003,32.898399999999995,20.1096,32.237399999999994,29.7427,12.8484,10.19,3.8464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.834299999999999,15.269199999999998,16.520400000000002,26.8965,True
